OBJECTID,OBJECTID,tract,ACS2019TotalPop,CIscore,CIscoreP,CIdecile,CIvigintile,ozone,ozoneP,pm,pmP,diesel,dieselP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,drink,drinkP,lead,leadP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,ling,lingP,pov,povP,unemp,unempP,housingB,housingBP,PopChar,PopCharScore,PopCharP,Children_under10,Children_under10.pct,Pop.10_64.years,Pop.10_64.years.pct,Elderly_65over,Elderly_65over.pct,Hispanic,Hispanic.pct,White,White.pct,African.American,African.American.pct,Native.American,Native.American.pct,Asian.American,Asian.American.pct,Other.Multiple,Other.Multiple.pct,Shape__Area,Shape__Length,Tract (Text)
3340,,6079012304,10975,17.2415687345008,30.887544125063,4,7,0.03617549,11.6863721219664,8.258622087,17.3117610454263,0.087222441,32.582451773491,13918.08117,98.8275862068966,87.88006847,22.2430607651913,655.3963898,32.575,923.930527,98.388909704009,26.15075096,19.1934467548834,2.75,29.4326241134752,32.5,81.6868670097958,0.8,81.4956982131039,21,98.7190256194876,26.2,99.3585337915235,53.7802322808144,6.56655567915511,79.7884256378345,39.09,39.8554336989033,3.98,26.0713369258404,8.45,16.7497507477567,6.8,29.2963806631233,0.5,1.81350656381107,10.7,11.6708542713568,5.4,49.8568453930245,11.9,22.6869455006337,25.311873467945,2.62566398229631,13.7165910237015,920,8.38,6616,60.28,3439,31.33,2300,20.96,7772,70.82,16,0.15,115,1.05,231,2.1,541,4.93,173507110.712336,94457.5907723973,6079012304
3341,,6081604400,5271,24.3686650672048,47.5668179525971,5,10,0.03419029,10.5662725575607,8.632244065,27.5420037336652,0.451419211,87.5668948350964,0,0,184.2426656,33.0957739434859,2060.682791,88.0125,361.5460433,37.2424128887224,52.07671077,54.4801512287335,16,76.7263904441956,97,96.4303503237589,1.145,87.0549305095963,9,77.2994540109198,0,0,50.7095757848367,6.19162913091873,72.0224019912881,30.83,26.4705882352941,4.59,40.9417500641519,7.67,11.3409770687936,9,38.1295874462161,12.9,71.1598321829747,16.7,26.2060301507538,5.7,53.8912024986986,19,58.7705956907478,37.9412773583124,3.93574365517414,32.0726172465961,671,12.73,3868,73.38,732,13.89,999,18.95,1468,27.85,49,0.93,1,0.02,2373,45.02,381,7.23,1972145.15861607,8474.71684326073,6081604400
3342,,6081604200,4135,34.5727825122306,66.8431669188099,7,14,0.03419029,10.5662725575607,8.805267621,32.9309271935283,0.575633593,92.1717485998755,0,0,190.6223348,33.745936484121,2942.145179,95.575,435.1563766,50.7805670038716,92.66056798,98.4751102709515,24,85.6289660321015,107.9,97.0944711937573,0.665,77.1012574454004,10,82.9693406131877,7.5,84.7422680412371,63.0228837308713,7.69508158534526,94.150591163659,48.9,54.9975074775673,3.87,23.6592250449063,10.47,33.9232303090728,16.6,58.9217919514047,9.2,58.5735552848829,13.9,19.3844221105528,6,57.2488287350338,17.4,51.3561470215463,43.3118016489331,4.49284158053269,40.1033787191125,556,13.45,3161,76.44,418,10.11,2037,49.26,754,18.23,44,1.06,6,0.15,806,19.49,488,11.8,1746621.24769926,8635.68975362967,6081604200
3343,,6081604101,8053,40.9453298651454,76.5632879475542,8,16,0.03419029,10.5662725575607,8.602290499,26.1978842563783,0.387660992,84.0821406347231,0,0,184.5440012,33.1082770692673,1098.858229,63.925,257.98223,12.6514299987511,79.07614461,88.468809073724,11.95,65.2668906308324,80.85,95.3345508882617,0.525,70.9331568497684,9,77.2994540109198,3.35,64.971363115693,51.5036788322321,6.28858895527353,74.2003733665215,57.65,66.438185443669,5.46,63.5360533743906,12.16,47.3205383848455,25.6,74.3356112376614,12,68.6561104344296,23.6,41.9095477386935,6.4,61.5304528891202,27.4,85.7541191381495,62.7677136776229,6.51105202714977,69.8058497226425,866,10.75,6237,77.45,950,11.8,3488,43.31,1574,19.55,17,0.21,0,0,2665,33.09,309,3.84,1111423.96573353,6803.44092728317,6081604101
3344,,6081603400,5929,6.33781716522319,5.40847201210287,1,2,0.03419029,10.5662725575607,8.076992531,14.4368388301182,0.008245791,3.2482887367766,0.000628169,3.93103448275862,162.6589966,30.7951987996999,1003.243356,58.0125,272.8592025,17.8219058323967,26.86219462,20.1890359168242,0,0,3,22.1152249709447,0.125,21.9589675711449,3,33.1583368332633,2,52.8980526918671,21.9254617341592,2.67709452270074,4.7417548226509,33.84,31.6924227318046,4.49,38.4911470361817,6.41,4.9975074775673,4.3,17.7929638066312,6.8,47.6789822709433,9.9,9.84924623115578,1.7,4.22956793336804,12,23.3713561470215,22.8223911798376,2.36742375417862,10.7160867372668,688,11.6,3881,65.46,1360,22.94,1291,21.77,3638,61.36,0,0,20,0.34,664,11.2,316,5.33,11664845.0276604,20440.4471214712,6081603400
3345,,6081603300,6395,7.52039621962407,7.72818961169945,1,2,0.03419029,10.5662725575607,8.13146381,15.2582451773491,0.037917867,13.627878033603,0.053913226,21.4827586206897,153.1906713,29.6074018504626,1042.642683,60.625,244.353785,10.8030473335831,40.77176113,38.2104599873976,0,0,0,0,0.15,26.6710787557909,1,12.4527509449811,0.5,22.0847651775487,20.7623282886085,2.53507616003143,3.62165525824518,53.97,61.3534396809571,4.6,41.1470361816782,10.15,31.0319042871386,3.8,15.236648949633,0.5,1.81350656381107,8.6,7.23618090452261,1.8,4.89328474752733,14.2,34.2458808618504,28.5979468943634,2.96653660280204,18.0030257186082,571,8.93,4556,71.24,1268,19.83,1020,15.95,4088,63.92,156,2.44,0,0,855,13.37,276,4.32,8014305.87104416,18297.5808453646,6081603300
3346,,6081603200,3760,8.87413224384177,10.4135148764498,2,3,0.03419029,10.5662725575607,8.308205981,18.3820784069695,0.030166953,10.6782825140012,0.005461313,10.4827586206897,145.2951991,28.6696674168542,1065.97082,62.0875,244.353785,10.8030473335831,60.28572153,66.2129804662886,0,0,0,0,0.01,1.80013236267373,1,12.4527509449811,0,0,19.1070744968392,2.33297000083838,2.38954573739888,53.97,61.3534396809571,5.78,70.6055940467026,10.15,31.0319042871386,1.9,5.50493545937737,0.6,2.81499526322912,6.9,4.17085427135678,6.8,65.6298802706923,10.7,16.9201520912548,36.6692380713908,3.80379183643715,29.8915784165406,474,12.61,2692,71.6,594,15.8,613,16.3,2676,71.17,29,0.77,0,0,309,8.22,133,3.54,4007775.40009689,15362.4523132441,6081603200
3347,,6081603100,3388,9.20213298464738,11.0564800806858,2,3,0.03419029,10.5662725575607,8.254926959,17.2246421904169,0.029090499,10.3173615432483,0,0,151.2580007,29.394848712178,958.3975503,55.5625,284.4178693,19.3955289122018,59.26761641,64.8393194706994,7,50.3172825681224,11.5,50.8716586418728,0.05,7.34612839179351,1,12.4527509449811,1,35.7159221076747,27.7219556258217,3.38484527551894,13.4287492221531,50.1,56.6425722831505,2.83,7.28765717218373,9.47,25.2118644067797,2.7,9.28878764869653,1.5,11.2735146839897,7.2,4.57286432160804,5.2,46.9937532535138,15.5,41.3814955640051,26.208057190867,2.7186273627342,14.9899142713061,438,12.93,2410,71.13,540,15.94,649,19.16,2116,62.46,80,2.36,1,0.03,337,9.95,205,6.05,7173660.62092781,14572.3792619869,6081603100
3348,,6081603000,4371,12.3639758006016,18.910741301059,2,4,0.03419029,10.5662725575607,8.433552683,21.1823273179838,0.063046891,23.1985065339141,0,0,144.716334,28.607151787947,626.4949011,30.3,244.353785,10.8030473335831,56.54798212,60.8065532451166,3.5,33.8745800671892,10,47.4348331396314,0.05,7.34612839179351,0,0,0.1,2.52004581901489,21.533694059184,2.62925976740282,4.35594275046671,53.23,60.468594217348,6.74,87.0926353605337,10.02,30.0348953140578,4.3,17.7929638066312,1.3,9.46000812017864,14.9,21.7211055276382,5.3,48.2561166059344,19.3,60.1013941698352,45.3325129716784,4.70245502323063,43.3182047402925,414,9.47,3286,75.18,671,15.35,643,14.71,2746,62.82,92,2.1,39,0.89,536,12.27,315,7.21,3543195.92502403,8464.81736792356,6081603000
3349,,6081602900,3775,13.0296086985429,20.5874936964196,3,5,0.03419029,10.5662725575607,8.549763315,24.1692594897324,0.159395952,53.5656502800249,0,0,158.5213344,30.2950737684421,656.2828161,32.675,244.353785,10.8030473335831,56.04343414,60.1638311279143,0,0,4,26.1663622779346,0.16,28.2991396426208,0,0,6,79.9541809851088,27.4811567401491,3.35544377940803,12.9558182949596,48.45,54.2248255234297,4.46,37.5801898896587,9.3,23.5917248255234,5.4,23.2978992660086,5.4,39.8294762484775,15.8,23.9070351758794,5.9,56.1946902654867,15,38.7832699619772,37.4340271315516,3.88312531966831,31.1270801815431,293,7.76,2920,77.35,562,14.89,689,18.25,1869,49.51,148,3.92,0,0,826,21.88,243,6.44,1446199.8425436,7639.98828520777,6081602900
3350,,6081602800,4902,13.7670100398476,22.4155320221886,3,5,0.03419029,10.5662725575607,8.479884255,22.2650902302427,0.203560111,62.7006845052894,0,0,165.3419978,31.0202550637659,776.1891353,42.4375,331.5761397,31.9720244785812,36.59845321,32.6528040327662,0,0,11.5,50.8716586418728,0.43,63.9046988749173,0,0,6,79.9541809851088,32.4499218058104,3.96212900698273,22.8375855631612,42.2,44.9277168494516,5.75,69.9897356941237,8.33,15.777666999003,7,30.0303720577069,3.9,30.694275274056,12.2,15.0251256281407,1.9,5.57001561686622,14.5,35.8174904942966,33.4962478308697,3.47464961781534,25.0378214826021,577,11.77,3468,70.75,857,17.48,1210,24.68,1551,31.64,183,3.73,0,0,1790,36.52,168,3.43,1216622.433815,5717.82594993538,6081602800
3351,,6081611500,2836,3.87331265249711,1.3363590519415,1,1,0.03419029,10.5662725575607,7.949676125,12.7940261356565,0.113573738,41.4187927815806,0,0,124.670667,26.2190547636909,538.935148,23.8375,343.8230987,35.3565630073685,51.00490317,52.930056710775,18,79.6939156401642,25.25,75.0456583098124,0.555,72.7068166776969,0,0,3.5,66.6895761741122,36.5359199498384,4.46102856876941,33.1300560049782,11.6,1.33349950149551,2.75,6.5050038491147,4.76,0.648055832502493,1.5,3.87243735763098,3,23.765056164569,3.1,0.263819095477387,4.7,40.6038521603332,4.9,1.05196451204056,8.37013945952389,0.86825551389947,0.605143721633888,326,11.5,1926,67.91,584,20.59,91,3.21,1905,67.17,13,0.46,0,0,647,22.81,180,6.35,4173788.31836796,10505.4499967228,6081611500
3352,,6081611400,4332,5.68131636952184,4.07211296016137,1,1,0.03419029,10.5662725575607,7.967926605,13.0180460485376,0.137066082,47.7909147479776,9.892210895,60.2068965517241,119.4463323,25.4688672168042,615.1164245,29.4375,433.140639,50.5932309229424,37.57591093,33.8374291115312,29.75,88.6338185890258,30.75,80.3420222480491,0.7,78.3984116479153,0,0,2.5,59.1752577319588,43.0132304442198,5.25190689354944,51.5868077162414,11.5,1.29611166500499,1.96,1.82191429304593,4.42,0.348953140578265,1.8,5.09997468995191,0,0,9.6,9.2713567839196,4.8,41.8401874023946,15.7,42.2940430925222,10.4283860466504,1.08176258351035,1.14725163893091,293,6.76,3019,69.69,1020,23.55,224,5.17,3061,70.66,44,1.02,0,0,860,19.85,143,3.3,8906205.24128819,16314.2956942173,6081611400
3353,,6081612500,4470,7.46982588372017,7.5642965204236,1,2,0.03419029,10.5662725575607,8.087812198,14.5861854387057,0.182560533,58.6434349719975,0,0,130.6123301,26.9942485621405,641.4252686,31.5,445.1004212,53.5156737854377,59.11829821,64.6250787649653,50.4,95.9499813363195,52,90.6358957330234,0.675,77.4586366644606,3,33.1583368332633,0,0,41.5160978778717,5.0691073045728,47.2308649657747,22.82,12.9361914257228,3.74,20.8878624583013,6.11,3.91326021934197,1,1.7717033662364,1.3,9.46000812017864,10.1,10.4396984924623,2.2,7.7693909422176,17.1,49.7211660329531,14.2057490459658,1.47359790095224,3.17700453857791,848,18.97,3067,68.61,555,12.42,478,10.69,3061,68.48,144,3.22,0,0,624,13.96,163,3.65,1988306.20653725,8719.09151388789,6081612500
3354,,6081613400,3154,5.06836808705946,3.13918305597579,1,1,0.03304924,7.51711263223398,7.761180877,11.3503422526447,0.029336157,10.4169259489732,0.175695946,30.1379310344828,151.5543671,29.4573643410853,529.2386203,23.2,575.146982,67.2286749094542,42.52465202,40.5545053560176,0,0,0,0,0,0,3,33.1583368332633,0,0,20.5324604951252,2.5070093481056,3.41008089607965,17.12,5.57078763708873,5.34,60.7133692584039,5.72,2.5049850448654,4.1,16.7932169071121,0.5,1.81350656381107,12.3,15.3266331658291,3.6,25.2342529932327,11.6,21.0773130544994,19.4893492585081,2.02167897414875,7.33736762481089,363,11.51,2212,70.13,579,18.36,288,9.13,2604,82.56,0,0,0,0,163,5.17,99,3.14,45163181.241169,43922.3382264137,6081613400
3355,,6081613300,2970,8.44941503897229,9.51840645486636,1,2,0.03304924,7.51711263223398,7.966898862,12.9682638456752,0.074104921,27.4922215308027,0.092604772,25.448275862069,138.9866689,27.9569892473118,1401.674629,75.475,448.5646932,53.91532409142,43.9288774,42.8607435412728,0,0,10.5,48.4808235098788,0,0,3,33.1583368332633,0,0,28.2454382521083,3.44876240020952,14.2874922215308,17.6,5.90727816550349,7.37,92.9561200923788,5.26,1.45812562313061,1.5,3.87243735763098,1.1,7.37582893490324,13,17.1859296482412,3.8,28.2014575741801,9.6,12.3447401774398,23.6182933494083,2.44998467811496,11.7246596066566,307,10.34,1917,64.55,746,25.12,294,9.9,2227,74.98,52,1.75,0,0,272,9.16,125,4.21,9451353.49810314,20976.8820035431,6081613300
3356,,6081613200,7148,5.13996726224334,3.26525466464952,1,1,0.03521715,11.5619166148102,7.591907005,10.1929060360921,0.014592409,5.40136901057872,0.898085723,42.2068965517241,193.7203369,34.1085271317829,714.8397381,37.375,446.7620543,53.690520794305,39.69204731,36.7233774417139,0,0,24,73.5347833305662,0.25,43.2958305757776,5,51.2179756404872,2,52.8980526918671,34.0014856143305,4.15157463981693,26.5836963285625,9.6,0.672981056829511,4.04,27.5981524249423,5.03,1.08424725822532,3.7,14.7810680840294,2.2,17.2553796183516,5.3,1.88442211055276,3.2,19.5861530452889,10.7,16.9201520912548,11.9352809516139,1.2380765632748,1.72718103883006,705,9.86,4549,63.64,1894,26.5,456,6.38,5894,82.46,17,0.24,3,0.04,472,6.6,306,4.28,40085680.7827578,38470.9383451889,6081613200
3357,,6081612900,4788,12.4649508202197,19.1376701966717,2,4,0.03419029,10.5662725575607,8.107989181,14.9719975108899,0.111604778,40.7467330429372,32.52163454,69.6551724137931,125.2443288,26.3440860215054,606.0790513,28.9125,353.5102483,36.3931559885101,39.29621821,36.1058601134215,0.5,7.70810003732736,21.75,70.6126515025735,0.985,84.9238914626075,3,33.1583368332633,0,0,35.0681801264363,4.28181782786821,29.2594897324207,25.14,16.7248255234297,5.62,67.3723376956633,6.6,5.95712861415753,1.7,4.66970387243736,2.7,21.4237379889024,10.4,11.0301507537688,5.6,52.5247267048412,15.4,40.8998732572877,28.0638678965989,2.91113525173621,17.2844175491679,622,12.99,3271,68.32,895,18.69,254,5.3,3422,71.47,93,1.94,0,0,806,16.83,213,4.45,1604318.39824581,8380.90128507482,6081612900
3358,,6081612800,3591,4.25927579702552,1.99193141704488,1,1,0.03419029,10.5662725575607,8.088716426,14.6110765401369,0.135401489,47.2806471686372,0.001304389,5.41379310344828,122.1126658,25.8189547386847,565.4838347,25.9375,439.7327901,51.5923566878981,47.60876561,48.241965973535,1.35,19.2982456140351,1.5,10.6425369417234,1.885,92.1508934480477,3,33.1583368332633,0,0,29.471881419963,3.59851086739698,16.4281269446173,26.74,19.5413758723829,2.26,3.11778290993072,7.08,7.98853439680957,0.7,0.961781827385472,0.9,5.64352415753147,7,4.2713567839196,5.3,48.2561166059344,6.8,3.89100126742712,11.410326927407,1.18362176855298,1.58850226928896,632,17.6,2472,68.84,487,13.56,159,4.43,2894,80.59,2,0.06,0,0,266,7.41,270,7.52,1649465.25319386,6706.77656054372,6081612800
3359,,6079011002,3409,14.1462179900089,23.411497730711,3,5,0.03716809,14.9222153080274,7.515084483,9.68263845675171,0.077449768,28.8487865588052,0,0,24.65843247,12.7656914228557,1115.613409,64.8625,686.1510019,76.0709379293119,46.93729904,47.0951480781348,0,0,40.5,86.3357130997842,0.36,57.4586366644606,6,58.6938261234775,2,52.8980526918671,38.2130750514632,4.66580887354558,38.0460485376478,37.53,37.3255234297109,3.25,12.1375416987426,8.1,14.3569292123629,1.1,2.30321437610731,2.6,20.584652862363,41.7,71.7085427135678,0.8,0.910983862571577,29.9,90.4055766793409,29.2279627728645,3.03188972660577,18.910741301059,219,6.42,2710,79.5,480,14.08,548,16.08,2754,80.79,34,1,0,0,46,1.35,27,0.79,5361809.78399467,11116.8430275493,6079011002
3360,,6079011503,3375,13.1131085980191,20.7639939485628,3,5,0.03716809,14.9222153080274,7.63332592,10.491599253267,0.048357705,17.1873055382701,176.9607127,80.1034482758621,75.89964903,21.1302825706427,675.198628,34.15,879.4883804,97.0525789933808,22.71885182,15.2362948960302,12.25,69.5222097797686,57.5,92.0803586252698,1.625,91.1317008603574,7,66.7366652666947,7,83.2760595647194,51.0392766760773,6.23188554425094,72.8811449906658,37.22,36.8270189431705,3.75,21.0803181934822,8.04,14.0079760717846,4.4,18.3624398886358,0,0,12.4,15.5904522613065,3.6,25.2342529932327,12.1,23.8022813688213,20.2848281859392,2.10419599411871,8.119011598588,405,12,2469,73.16,501,14.84,484,14.34,2754,81.6,14,0.41,0,0,112,3.32,11,0.33,26788851.8931408,25714.6291526209,6079011503
3361,,6079010603,1513,23.6883477291609,45.8522440746344,5,10,0.036244,13.6154324828874,7.312151496,8.42563783447418,0.046530105,16.602364654636,11.59721709,61.551724137931,19.38289473,11.4403600900225,748.5548517,40.3,405.140564,44.1988260272262,52.10585736,54.5557655954631,17,78.0141843971631,6,35.0157728706625,0.7,78.3984116479153,10,82.9693406131877,2.5,59.1752577319588,43.1290403859458,5.26604726443094,51.9850653391413,39.13,39.9675972083749,9.23,98.9222478829869,9.49,25.3489531405783,6.1,26.4236902050114,,,28.9,52.1105527638191,,,10.8,17.4144486692015,43.3645816449953,4.49831658161555,40.2168431669188,141,9.32,928,61.34,444,29.35,244,16.13,1173,77.53,10,0.66,7,0.46,46,3.04,33,2.18,10445388.3920956,18496.9507282037,6079010603
3362,,6079010404,2203,6.30733809542143,5.34543620776601,1,2,0.03892377,17.647790914748,7.054541473,7.01929060360921,0.018876627,6.8823895457374,0,0,11.33902193,9.18979744936234,282.9036815,7.4125,397.3299191,43.2246784063944,27.73541469,21.1342155009452,4,37.5513251213139,0,0,0,0,4,43.7841243175137,0.2,9.66781214203895,15.4427726404575,1.88555947201204,0.709396390790292,33.52,31.2063808574277,5.04,53.4642032332563,8.53,17.4975074775673,8.6,36.5603644646925,1.3,9.46000812017864,31,55.3894472361809,4.7,40.6038521603332,9,10.1774397972117,32.2471264392349,3.34507512971256,23.2728189611699,99,4.49,1213,55.06,891,40.44,624,28.33,1485,67.41,14,0.64,0,0,66,3,14,0.64,12472309.2610722,19433.8525133652,6079010404
3363,,6079012505,4884,6.43496358129438,5.61018658598084,1,2,0.04320513,32.1468574984443,6.089092544,3.49719975108899,0.065498384,24.2563783447418,1.193875938,44,28.14170667,13.6909227306827,875.7600977,49.5625,329.2442694,31.2851255151742,39.82396809,36.8998109640832,0,0,0,0,0.11,19.2455327597617,5,51.2179756404872,0,0,24.3091334603679,2.96814036700365,7.64156813939017,34.9,33.2128614157527,4.39,35.6043110084681,7.76,12.1510468594217,8.7,36.9020501138952,0,0,13.2,17.713567839196,2.9,15.8381051535659,6.6,3.59949302915082,20.9000248275212,2.16801188138905,8.82501260716087,578,11.83,3552,72.73,754,15.44,709,14.52,3894,79.73,30,0.61,25,0.51,72,1.47,154,3.15,8408279.70044136,20612.1707684781,6079012505
3364,,6079010204,6712,12.4959209055039,19.2259203227433,2,4,0.04539285,42.5637834474175,7.003592275,6.85749844430616,0.057505672,20.9707529558183,0.024456987,16.9310344827586,44.97347757,17.3543385846462,492.1951115,20.325,414.8391639,47.6582989883852,39.61974833,36.6351606805293,3.2,31.9335572974991,0,0,0.51,70.0727994705493,3,33.1583368332633,3,63.6655211912944,30.6966699514955,3.74805730381815,19.3403858120722,46.01,50.4735792622134,4.18,30.8442391583269,9.29,23.4670987038883,11.4,46.5072133637054,3,23.765056164569,26.4,47.3241206030151,0.6,0.468505986465383,13.1,28.6945500633714,32.1400974721841,3.33397274710134,23.0584972264246,706,10.52,5060,75.39,946,14.09,2688,40.05,3681,54.84,4,0.06,0,0,157,2.34,182,2.71,3436619.98142624,8460.79777017659,6079010204
3365,,6079010205,4653,10.4427980470571,13.9561270801815,2,3,0.04539285,42.5637834474175,7.149373973,7.4673304293715,0.059354011,21.568139390168,0,0,38.95847187,16.4166041510378,599.8031022,28.4125,415.2272606,47.7082552766329,42.11289297,39.9873976055451,2,25.625233296006,0,0,0.55,72.5876902713435,3,33.1583368332633,3,63.6655211912944,30.0127862978082,3.66455524554229,17.6975731176105,46.01,50.4735792622134,3.86,23.2743135745445,9.29,23.4670987038883,8.1,34.7760060744115,3.3,26.4041142238463,17.8,29.0326633165829,1.6,3.57886517438834,11.1,18.8973384030418,27.4713973093348,2.84967679495627,16.4523449319213,658,14.14,3321,71.37,674,14.49,1701,36.56,2825,60.71,10,0.21,22,0.47,70,1.5,25,0.54,2370487.21257782,7279.04275049208,6079010205
3366,,6079010403,3444,5.45464205032286,3.75693393847705,1,1,0.03892377,17.647790914748,6.853275783,6.30989421281892,0.013848086,5.17734909769757,0,0,13.387888,9.75243810952738,308.9241264,8.7375,401.2997523,43.4869489196953,30.08415898,24.1335853812224,16,76.7263904441956,0,0,0,0,2,23.8765224695506,0,0,16.3106530805589,1.9915275013619,1.00808960796515,33.52,31.2063808574277,2.75,6.5050038491147,8.53,17.4975074775673,4.9,20.8554796254113,1.9,14.8599269183922,20.2,34.6984924623116,7.1,68.4018740239459,14,33.2065906210393,26.403718395795,2.73892378919836,15.1538073625819,143,4.15,1876,54.47,1425,41.38,532,15.45,2797,81.21,19,0.55,0,0,96,2.79,0,0,13960775.3758602,20782.7203935433,6079010403
